=== A1_数量表 ===
SKU,总销量,总取消数,总退货数(无平台介入),总退货数(平台介入),总退货数(平台强制退款),强制退货(仅退款),净销售
BU1B4B40K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [STOCK-ALERT] 库存紧张 | [IN-TRANSIT] 在途补给中 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 补货提醒: 库存不足2周销量，考虑空运或加急采购。 无需紧急采购: 在途+下订可覆盖6周需求。 采购过量: 总供应超过1年销量，暂停采购。,80,136.82,54.36,39.7%,0.0%,0.0%,0,0,2000,2000,0.0,750.0,471.4%
NU1C1E46K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利,走量产品: 严控成本，考虑捆绑销售提升客单价。,1501,1488.46,346.61,23.3%,2.3%,0.0%,12120,0,0,12120,242.0,242.0,26.1%
5112H666E32,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [WATCH-RETURN] 退货关注,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,50,1072.31,452.91,42.2%,7.4%,0.0%,184,0,400,584,109.0,345.0,144.2%
NE3C9E48K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,22,386.72,192.38,49.7%,0.0%,0.0%,690,0,0,690,941.0,941.0,60.6%
5112SH666T12,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [STOCK-ALERT] 库存紧张 | [IN-TRANSIT] 在途补给中,定价优势: 保护定价权，警惕跟卖压价。 补货提醒: 库存不足2周销量，考虑空运或加急采购。 无需紧急采购: 在途+下订可覆盖6周需求。,96,1679.01,878.88,52.3%,3.8%,0.0%,16,0,800,816,5.0,253.0,-5.5%
NE3C9B37C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,18,317.02,132.58,41.8%,10.5%,0.0%,3094,0,0,3094,5045.0,5045.0,187.5%
8180-8650E51,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑,需关注: 检查竞品动态、价格变化、Listing质量。,12,427.77,118.65,27.7%,0.0%,0.0%,144,0,0,144,360.0,360.0,-40.0%
NE3C9B37K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,41,679.51,270.93,39.9%,11.4%,0.0%,2680,0,0,2680,1937.0,1937.0,19.6%
NU1C1H36K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,196,196.11,49.64,25.3%,0.0%,0.0%,7008,0,0,7008,1073.0,1073.0,-12.5%
NU1C9H46C,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,82.96,34.44,41.5%,0.0%,0.0%,960,0,0,960,7200.0,7200.0,-65.8%
NE1C2E45C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,1260,1232.46,339.77,27.6%,0.0%,0.0%,10944,0,0,10944,261.0,261.0,101.9%
NU1C9E46C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,100,1961.52,813.29,41.5%,1.0%,0.0%,840,0,0,840,251.0,251.0,57.0%
BU1B4D40K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,290,392.95,206.2,52.5%,0.0%,0.0%,4700,0,0,4700,486.0,486.0,-27.7%
5102SH571T25,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,16,327.67,153.6,46.9%,0.0%,0.0%,78,0,0,78,146.0,146.0,100.0%
NU1C8E51C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,312,356.9,132.78,37.2%,0.0%,0.0%,24064,0,0,24064,2314.0,2314.0,56.0%
6550-6550E51,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,趋势向好: 加大库存储备，考虑Promoted Listings推广。,12,423.16,152.66,36.1%,0.0%,0.0%,72,0,0,72,180.0,180.0,200.0%
NE1C2E40C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,1298,1571.24,495.79,31.6%,1.5%,0.0%,21120,0,0,21120,488.0,488.0,-32.2%
BE2B4E28K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [WATCH-RETURN] 退货关注,走量产品: 严控成本，考虑捆绑销售提升客单价。,577,748.56,271.19,36.2%,6.1%,0.0%,4800,0,0,4800,249.0,249.0,21.3%
5450H641E15,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,85.54,38.54,45.1%,0.0%,0.0%,108,0,0,108,810.0,810.0,-54.5%
6550H106B25,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,12,236.14,91.05,38.6%,0.0%,0.0%,56,0,100,156,140.0,390.0,-57.1%
BE2B9E45K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,126.2,63.43,50.3%,0.0%,0.0%,912,0,0,912,4560.0,4560.0,-10.4%
NE1C2B40C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,48,55.18,11.15,20.2%,0.0%,0.0%,2400,0,0,2400,1500.0,1500.0,0.0%
NU1C9H36K,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,5,82.77,30.1,36.4%,0.0%,0.0%,900,0,0,900,5400.0,5400.0,25.0%
NU1C1H46K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,156,167.3,33.37,19.9%,0.0%,0.0%,7824,0,0,7824,1505.0,1505.0,69.6%
S2B15E45K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利,定价优势: 保护定价权，警惕跟卖压价。,160,341.37,174.64,51.2%,0.0%,0.0%,1000,0,0,1000,188.0,188.0,8.1%
5120SH741T20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [STOCK-ALERT] 库存紧张,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,28,578.2,304.65,52.7%,0.0%,0.0%,0,0,0,0,0.0,0.0,180.0%
BU1B4D50K,[STAR] 明星产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑,核心SKU: 优先保障库存，可适当涨价测试市场承受力。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。,350,544.78,277.55,50.9%,0.0%,0.0%,840,0,2000,2840,72.0,243.0,-32.2%
5120SH726T15,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 采购过量: 总供应超过1年销量，暂停采购。,14,247.82,125.8,50.8%,0.0%,0.0%,80,0,100,180,171.0,386.0,-27.8%
BU1B4B45K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [STOCK-ALERT] 库存紧张,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,10,15.01,6.26,41.7%,0.0%,0.0%,0,0,0,0,0.0,0.0,-75.0%
NE3C3A37C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,100,95.96,21.11,22.0%,0.0%,0.0%,3640,0,3000,6640,1092.0,1992.0,-73.4%
NE1C3E45K,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,536,883.52,342.14,38.7%,0.0%,0.0%,4512,0,0,4512,253.0,253.0,143.6%
6550-6550B51,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [STOCK-ALERT] 库存紧张,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,4,104.87,35.35,33.7%,0.0%,0.0%,0,0,0,0,0.0,0.0,0.0%
5120SH741T12,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,155.43,94.11,60.6%,0.0%,0.0%,100,0,0,100,500.0,500.0,100.0%
NE1C3B40C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,364,434.59,90.06,20.7%,0.0%,0.0%,4680,0,0,4680,386.0,386.0,97.0%
NU1P1A22Z,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,228,149.08,39.73,26.7%,0.0%,0.0%,2304,0,3000,5304,303.0,698.0,-32.1%
NE3C9A37K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,66.36,26.56,40.0%,0.0%,0.0%,750,0,0,750,3750.0,3750.0,-22.1%
5120H669E32,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,2,56.99,23.29,40.9%,0.0%,0.0%,22,0,100,122,330.0,1830.0,-66.7%
5112SH666T25,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。,28,629.75,335.91,53.3%,0.0%,0.0%,92,0,200,292,99.0,313.0,-60.0%
5475-5450B25,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利,流量不足: 优化Title/Specifics，检查Fitment覆盖度。,4,76.35,27.6,36.1%,0.0%,0.0%,44,0,0,44,330.0,330.0,0.0%
BU1B4A28C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,32,52.06,15.59,29.9%,0.0%,0.0%,4340,0,0,4340,4069.0,4069.0,-33.3%
BE2B9E28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [WATCH-RETURN] 退货关注 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,11,259.37,118.04,45.5%,7.7%,0.0%,696,0,0,696,1785.0,1785.0,-7.9%
6550H106B38,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,趋势向好: 加大库存储备，考虑Promoted Listings推广。,44,905.11,296.83,32.8%,0.0%,0.0%,100,0,0,100,68.0,68.0,37.5%
NE3C9E48C,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,7,149.57,64.0,42.8%,12.5%,0.0%,840,0,0,840,3273.0,3273.0,8.5%
NU1C1A36C,[COW] 现金牛 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,走量产品: 严控成本，考虑捆绑销售提升客单价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,384,372.45,101.39,27.2%,0.0%,0.0%,8064,0,0,8064,630.0,630.0,-17.9%
5110/5112-5450B32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 采购过量: 总供应超过1年销量，暂停采购。,8,147.48,55.24,37.5%,0.0%,0.0%,92,0,100,192,345.0,720.0,-33.3%
BU1B4D28K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,226,257.84,97.12,37.7%,0.0%,0.0%,3840,0,0,3840,510.0,510.0,-12.4%
6550-6550B32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,趋势向好: 加大库存储备，考虑Promoted Listings推广。,20,374.37,118.61,31.7%,0.0%,0.0%,84,0,0,84,126.0,126.0,400.0%
5475/5500-5500H32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,6,133.83,44.51,33.3%,0.0%,0.0%,100,0,0,100,500.0,500.0,-31.8%
6135-6550H871E38,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,91.95,34.53,37.6%,0.0%,0.0%,240,0,0,240,1800.0,1800.0,-87.0%
NE3C3B48C,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,236,260.29,45.65,17.5%,0.0%,0.0%,4360,0,0,4360,554.0,554.0,1080.0%
S2D15E45K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 采购过量: 总供应超过1年销量，暂停采购。,260,445.82,210.84,47.3%,0.0%,0.0%,960,0,3000,3960,111.0,457.0,-22.2%
5475-5475B32,[DOG] 负资产 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,停止补货: 立即清仓促销或下架，释放资金。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,69.82,19.13,27.4%,0.0%,0.0%,104,0,0,104,780.0,780.0,100.0%
5120SH726T25,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 采购过量: 总供应超过1年销量，暂停采购。,8,152.79,68.8,45.0%,0.0%,0.0%,28,0,100,128,105.0,480.0,100.0%
BU1B4B55K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [STOCK-ALERT] 库存紧张,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,40,48.67,21.92,45.0%,0.0%,0.0%,0,0,0,0,0.0,0.0,100.0%
6550-6550E38,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升,趋势向好: 加大库存储备，考虑Promoted Listings推广。,16,320.12,89.16,27.9%,0.0%,0.0%,64,0,0,64,120.0,120.0,81.8%
6135H871E25,[AVERAGE] 普通产品 | [LOW-MARGIN] 微利,利润薄弱: 优化采购成本或提价，否则风险大于收益。,14,223.69,15.91,7.1%,0.0%,0.0%,164,0,0,164,351.0,351.0,-12.5%
5120SH726T20,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,2,43.44,19.79,45.6%,0.0%,0.0%,36,0,100,136,540.0,2040.0,-92.4%
BU1B4B50K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [STOCK-ALERT] 库存紧张,定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 补货提醒: 库存不足2周销量，考虑空运或加急采购。,26,52.81,23.64,44.8%,0.0%,0.0%,0,0,0,0,0.0,0.0,-76.4%
BU1B4B28K,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [STOCK-ALERT] 库存紧张,补货提醒: 库存不足2周销量，考虑空运或加急采购。,40,55.16,16.01,29.0%,0.0%,0.0%,0,0,0,0,0.0,0.0,17.6%
5450H671B32,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,81.87,33.54,41.0%,0.0%,0.0%,96,0,0,96,720.0,720.0,0.0%
NU1C9H46K,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,3,52.62,17.26,32.8%,0.0%,0.0%,996,0,0,996,9960.0,9960.0,50.0%
BU1B9B28K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,9,173.95,91.87,52.8%,0.0%,0.0%,480,0,0,480,1600.0,1600.0,143.2%
5450H641E25,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,4,76.0,31.55,41.5%,0.0%,0.0%,24,0,0,24,180.0,180.0,100.0%
5135/5500-5500H38,[DOG] 负资产 | [NORMAL-MARGIN] 正常毛利 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,停止补货: 立即清仓促销或下架，释放资金。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,78.19,16.72,21.4%,0.0%,0.0%,328,0,0,328,2460.0,2460.0,-28.6%
8650-8170E51,[DOG] 负资产 | [NORMAL-MARGIN] 正常毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,停止补货: 立即清仓促销或下架，释放资金。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,142.59,27.78,19.5%,0.0%,0.0%,88,0,100,188,660.0,1410.0,-50.0%
5115H715E32,[AVERAGE] 普通产品 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,12,234.57,77.39,33.0%,0.0%,0.0%,188,0,0,188,470.0,470.0,100.0%
5500/5550-5475B32,[QUESTION] 潜力观察 | [NORMAL-MARGIN] 正常毛利 | [RISING] 销量飙升 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,4,80.15,29.26,36.5%,0.0%,0.0%,72,0,100,172,540.0,1290.0,100.0%
5130SH715T20,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,18,424.67,214.03,50.4%,0.0%,0.0%,104,0,100,204,173.0,340.0,80.0%
5130SH715T15,[QUESTION] 潜力观察 | [HIGH-MARGIN] 高毛利 | [DECLINING] 销量下滑 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,流量不足: 优化Title/Specifics，检查Fitment覆盖度。 定价优势: 保护定价权，警惕跟卖压价。 需关注: 检查竞品动态、价格变化、Listing质量。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,2,37.81,20.24,53.5%,0.0%,0.0%,36,0,100,136,540.0,2040.0,-85.7%
BE2B4E65K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。,130,325.78,177.89,54.6%,0.0%,0.0%,1000,0,0,1000,231.0,231.0,116.7%
BE2B4E75K,[AVERAGE] 普通产品 | [HIGH-MARGIN] 高毛利 | [RISING] 销量飙升 | [HIGH-RETURN] 高退货 | [OVERSTOCK] 滞销积压 | [OVER-ORDER] 过度备货,定价优势: 保护定价权，警惕跟卖压价。 趋势向好: 加大库存储备，考虑Promoted Listings推广。 适配风险: 检查Fitment数据是否准确，Listing描述是否清晰。 去库存: 超过1年库存，建议eBay促销或站外清仓。 采购过量: 总供应超过1年销量，暂停采购。,94,201.11,118.37,58.9%,20.0%,0.0%,1800,0,0,1800,574.0,574.0,56.7%
